"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"35NNO802AVJHW3Z4C2NGXQPUS9NINE","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:31 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:31 PDT 2018","","","3AAPLD8UCD4IH5RYTIW9VWQSUUOHT0","A22Y27CKGBT89O","Approved","Mon Jul 09 19:01:21 PDT 2018","Mon Jul 09 19:02:56 PDT 2018","Thu Jul 12 19:02:56 PDT 2018","Thu Jul 12 10:57:42 PDT 2018","","","95","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fashiongeek.mehndidesigns2016-screens/screenshot_6.png","This page displays images with social media options to share with others.","The center of the frame displays image content.","The bottom left displays how many 'likes' the image has received on social media.","A heart shaped button located in the bottom middle allows users to 'like' the content.","A share button on the bottom right allows users to share content with others.","x",""
"3T8DUCXY0NTMGFBL543FTWWJY1LT96","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:25 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:25 PDT 2018","","","3137ONMDKHS2SQEQJHPWBAEQCJVEGD","A22Y27CKGBT89O","Approved","Mon Jul 09 16:07:48 PDT 2018","Mon Jul 09 16:10:34 PDT 2018","Thu Jul 12 16:10:34 PDT 2018","Thu Jul 12 10:32:17 PDT 2018","","","166","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/net.luizmello.brainwaves-screens/screenshot_2.png","This screen allows the user to enter a specific amount of input time for use within the BrainWaves app.","In the center of the screen is a popup notification requesting user to input time in minutes.","In the center of the popup notification is a blank text field where user can type desired input time.","At the bottom right of the popup notification are buttons to cancel and go back, or Start action based upon desired input time.","Behind the active notification is the inactive display screen of the BrainWaves app.","x",""
"3TTPFEFXCT79TNIS73JEV32TX6J6HZ","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:31 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:31 PDT 2018","","","3B3WTRP3DCPVI0F2CROLHSJEB8429C","A23T6520HYDRBX","Approved","Tue Jul 10 05:20:48 PDT 2018","Tue Jul 10 05:25:20 PDT 2018","Fri Jul 13 05:25:20 PDT 2018","Thu Jul 12 20:29:52 PDT 2018","","","272","100% (6/6)","100% (6/6)","100% (6/6)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.simplifynowsoftware.pregnancysafetytips.free-screens/screenshot_4.png","A screen that allows the user to update their preferences","in the middle there is a checkbox that allows the user to update invert color preferences","(leave the box blank if there are no more components to describe)","(leave the box blank if there are no more components to describe)","(leave the box blank if there are no more components to describe)","",""
"3SCKNODZ0X3K7JI8TBJJ61ZLETBN7N","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:10 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:10 PDT 2018","","","3GDTJDAPVVYLBZ0LHH1RW521X298MG","A2ECRNQ3X5LEXD","Approved","Mon Jul 09 16:04:32 PDT 2018","Mon Jul 09 16:06:44 PDT 2018","Thu Jul 12 16:06:44 PDT 2018","Thu Jul 12 10:32:17 PDT 2018","","","132","89% (17/19)","89% (17/19)","89% (17/19)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.rupik.a2017calendar-screens/screenshot_1.png","The screen shows the user their calendar they can make changes to.","The arrow on the top left allows the user to go back to the previous month.","The arrow on the top right allows the user to go to the next month.","The highlighted square in the center signifies the current day for the user.","At the top left highlighted in pink, the user can choose the month.","",""
"3IWA71V4TI36FDI7C710YPQNLW1X6I","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:13 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:13 PDT 2018","","","3NXNZ5RS1BK241C8I35GDJ0MMK2791","A378E14BT458LA","Approved","Mon Jul 09 20:51:58 PDT 2018","Mon Jul 09 20:56:37 PDT 2018","Thu Jul 12 20:56:37 PDT 2018","Thu Jul 12 10:57:47 PDT 2018","","","279","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/website.julianrosser.birthdays-screens/screenshot_1.png","A screen where you can apply different settings for your calendar","On the top left is an arrow where you can go back to the more general settings","In the center of the screen a window is popped out with radio buttons that lets you choose the sort order of birthdays","Below the Settings on the upper left is a button for Theme Color","At the bottom of the popped out window there is a cancel button to stop that function and choose something different","",""
"3TUOHPJXYHK49SXD3PE4WJP09YUXWJ","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:24 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:24 PDT 2018","","","3Y5140Z9DY3KL89BIJ5AQYQA53FIPK","A319PX0FSVA27A","Approved","Mon Jul 09 14:59:36 PDT 2018","Mon Jul 09 15:01:45 PDT 2018","Thu Jul 12 15:01:45 PDT 2018","Thu Jul 12 10:32:11 PDT 2018","","","129","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.alaskaairlines.android-screens/screenshot_3.png","This screen allows users to add an existing reservation to the account by last name and confirmation number.","Floating in the center of the screen, is a text field to enter the last name.","Underneath the last name field, there is a text field to enter the confirmation number.","In the background of the screen, and in the center, there is a blue, rectangular button to book a trip with Alaska.","In the background of the screen, and under the book a trip buton, there is a second blue rectangular button to add a reservation","",""
"3G3AJKPCXLFH0V43YFUNK5DIRBQ4YB","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:14 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:14 PDT 2018","","","37UEWGM5HUVUXFTSN4OT3U93PKNR1Q","A22Y27CKGBT89O","Approved","Mon Jul 09 18:42:06 PDT 2018","Mon Jul 09 18:43:59 PDT 2018","Thu Jul 12 18:43:59 PDT 2018","Thu Jul 12 10:57:42 PDT 2018","","","113","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.kolesnik.pregnancy-screens/screenshot_5.png","This is a graph interface displaying the user's weight.","The full screen displays a graph and relevant data.","Text in the lower left corner denotes what the graph is representing.","","","x",""
"35F6NGNVM86I2WNSQ75VF05D3BXT7U","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:24 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:24 PDT 2018","","","3AUQQEL7U6GMJXPR05P3QMFW57QV0Y","A23LXQ5ZX2YONR","Approved","Tue Jul 10 21:54:38 PDT 2018","Tue Jul 10 21:57:24 PDT 2018","Fri Jul 13 21:57:24 PDT 2018","Thu Jul 12 13:57:04 PDT 2018","","","166","83% (5/6)","80% (4/5)","80% (4/5)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.unfollowaltool-screens/screenshot_2.png","This screen allows users to sign into their Grow Tool using and Instagram account.","A button in the top right corner allows users to sign out.","A long grey button in the middle of the page allows the user to sign in.","At the bottom of the page, users are able to click on 'Forgot Password?' to retrieve their password.","The center of the screen allows users to use their Instagram username.","",""
"3L21G7IH47J08W7KBXBLM76FFRG1YV","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:11 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:11 PDT 2018","","","3R3YRB5GRGQI7VY9NHCRJ6PQ0DHUA5","A2CV8U1O163OY8","Approved","Mon Jul 09 20:48:00 PDT 2018","Mon Jul 09 20:51:44 PDT 2018","Thu Jul 12 20:51:44 PDT 2018","Thu Jul 12 10:57:46 PDT 2018","","","224","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.emoji.input.gif.theme.keyboard-screens/screenshot_2.png","Screen allows user to have the device remember the location of where a photograph was taken.","In the center there is a check box that grants this functionality to the device.","To the right of the check box is the information about the function the device is trying to perform.","Below the information is a next button that allows the user to proceed to the next screen.","n/a","",""
"3M0556243S7XMCXEBUHVUTC2CHUNFR","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:13 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:13 PDT 2018","","","3H8DHMCCWAY226W9DDZR3KOYJVODKD","A4TH0P4UFF7I7","Approved","Tue Jul 10 10:03:50 PDT 2018","Tue Jul 10 10:05:07 PDT 2018","Fri Jul 13 10:05:07 PDT 2018","Thu Jul 12 20:30:01 PDT 2018","","","77","30% (22/74)","30% (22/74)","30% (22/74)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ncaa.finalfourmens-screens/screenshot_2.png","This is an error message from the OS about the app","There is a status bar at the top indicating certain system items.","There is an app in the background, greyed out because of the message box","There is a message box informing the user of an error with two options.","There is a persistent navigation bar at the bottom for the OS","",""
"3MJ9GGZYO3T61ZRDEVXJO4YD46R2A3","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:13 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:13 PDT 2018","","","3TK8OJTYM28P7ETBHQ4T5NG4DC6PVX","A2ZZB9FPELD4J4","Approved","Tue Jul 10 10:48:49 PDT 2018","Tue Jul 10 10:53:40 PDT 2018","Fri Jul 13 10:53:40 PDT 2018","Thu Jul 12 20:30:04 PDT 2018","","","291","33% (13/39)","33% (13/39)","33% (13/39)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.globalegrow.app.nastydress-screens/screenshot_6.png","Shopping website for clothing","Main picture is a woman’s cardigan for sale","Share prompt so yo can share with friends on Facebook or Twitter","Bottom left of page is where you select colour of item and size","At the very bottom there is place to add to bag where you purchase your item","",""
"3BS6ERDL93USH7DQL70O4INV5EQD6X","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:24 PDT 2018","2","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Wed Aug 01 10:57:40 PDT 2018","","","37Q970SNZFV6YUT52TOYT4EZBMZS18","A1Q1C5FVVYB2UX","Rejected","Mon Jul 09 18:11:35 PDT 2018","Mon Jul 09 18:15:25 PDT 2018","Thu Jul 12 18:15:25 PDT 2018","","Thu Jul 12 10:57:39 PDT 2018","Most of the low level descriptions do not have spatial references.","230","0% (0/1)","0% (0/1)","0% (0/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.adobe.photoshopmix-screens/screenshot_1.png","This is the welcome screen for Adobe Photoshop Mix","Click on the blue button to get a free Adobe ID","Click on the White button to sign into with an existing Adobe ID","Swipe to the left to view more information about Adobe Photoshop Mix","Click on dots below picture to view information pages regarding Adobe Photoshop Mix","",""
"3BS6ERDL93USH7DQL70O4INV5EQD6X","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:24 PDT 2018","2","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Wed Aug 01 10:57:40 PDT 2018","","","3SITXWYCNWWF79XWY0NAYO81DG3XBO","A1MFR8AR96VI0J","Approved","Thu Jul 12 14:10:29 PDT 2018","Thu Jul 12 14:14:06 PDT 2018","Sun Jul 15 14:14:06 PDT 2018","Fri Jul 13 13:00:44 PDT 2018","","","217","76% (119/156)","65% (68/105)","65% (68/105)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.adobe.photoshopmix-screens/screenshot_1.png","This is a photoshop style app for editing and adjusting photos.","At the bottom of the screen are two large buttons positioned horizontally, one for signing in and another to get an ID.","Just above the two buttons and near the bottom of the screen are five radio buttons indicating which page the user is on.","Higher up from the radio buttons is some text indicating user features and capabilities of the app.","Taking up the top half of the screen is an photograph of a scenic bridge.","",""
"336OE47KI27C53SI3ADM8YSFTNMWVF","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:11 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:11 PDT 2018","","","30MVJZJNHN0VOWDAJCUDG95VDGFJ9Z","A9LX66EQWDRQ5","Approved","Mon Jul 09 22:36:58 PDT 2018","Mon Jul 09 22:40:35 PDT 2018","Thu Jul 12 22:40:35 PDT 2018","Thu Jul 12 10:57:38 PDT 2018","","","217","67% (4/6)","67% (4/6)","67% (4/6)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hssn.anatomy3dlite-screens/screenshot_1.png","This screen allows the user to study and explore all the different physiological make up of the human body.","In the middle of the screen are various buttons which allow the user to study the human body by section.","The button on the lower right allows the user to exit the screen.","The button to the left of the exit button allows the user to decide which language the screen will display in.","At the very bottom of the screen is a text that describes the screen as a whole.","",""
